sighting_id,registration,timestamp,location,camera_id,direction,record_nonce
ANPR00187-000,MH02OO0123,2025-05-08T14:00:00+00:00,"Backbay Reclamation, Nariman Point",CAM-007,OUTBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-001,MH02PP4567,2025-05-08T16:00:00+00:00,"Cuffe Parade, Tower 4",CAM-008,INBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-002,MH02QQ8901,2025-05-08T18:00:00+00:00,"Pali Hill, Bandra West",CAM-009,OUTBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-003,MH02RR2345,2025-05-08T20:00:00+00:00,Versova Jetty,CAM-000,INBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-004,MH02SS6789,2025-05-08T22:00:00+00:00,"Dockyard Road, Yellow Gate",CAM-001,OUTBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-005,MH02TT0123,2025-05-09T00:00:00+00:00,St. Xavier's College Campus,CAM-002,INBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-006,MH02UU4567,2025-05-09T02:00:00+00:00,Bandra Reclamation Promenade,CAM-003,OUTBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-007,MH02VV8901,2025-05-09T04:00:00+00:00,Mahalaxmi Race Course,CAM-004,INBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-008,MH02WW2345,2025-05-09T06:00:00+00:00,"BMC Ward Office, H West",CAM-005,OUTBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-009,MH02XX6789,2025-05-09T08:00:00+00:00,MRA Marg Police Station,CAM-006,INBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-010,MH02YY0123,2025-05-09T10:00:00+00:00,"Crime Branch Unit 3, Crawford Market",CAM-007,OUTBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-011,MH02ZZ4567,2025-05-09T12:00:00+00:00,"Forensic Science Lab, Kalina",CAM-008,INBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-012,MH02AAA890,2025-05-09T14:00:00+00:00,"Customs Warehouse, JNPT",CAM-009,OUTBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-013,MH02AB1234,2025-05-09T16:00:00+00:00,"12, Sector 17, Navi Mumbai",CAM-000,INBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-014,MH02CD5678,2025-05-09T18:00:00+00:00,"B-44, Andheri West, Mumbai",CAM-001,OUTBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-015,MH02EF9012,2025-05-09T20:00:00+00:00,"Flat 301, Bandra Kurla Complex",CAM-002,INBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-016,MH02GH3456,2025-05-09T22:00:00+00:00,"Warehouse No. 7, Wadala Truck Terminal",CAM-003,OUTBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-017,MH02IJ7890,2025-05-10T00:00:00+00:00,"Royal Palms, Goregaon East",CAM-004,INBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-018,MH02KL2345,2025-05-10T02:00:00+00:00,"C-15, Dadar West",CAM-005,OUTBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv
ANPR00187-019,MH02MN6789,2025-05-10T04:00:00+00:00,"Shop No. 22, Crawford Market",CAM-006,INBOUND,E-0187|CR-2016|evidence/CR-2016/CR-2016_ANPR_08.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
