clip_id,camera_location,timestamp_start,timestamp_end,persons_observed,vehicle_reg,record_nonce
CCTV0311-000,Charni Road Garden,2025-04-02T19:18:00+00:00,2025-04-02T19:20:00+00:00,12,MH02VV8901,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv
CCTV0311-001,"Malad Mindspace, Building 4",2025-04-02T19:36:00+00:00,2025-04-02T19:38:00+00:00,12,,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv
CCTV0311-002,"LBS Marg, Kurla West",2025-04-02T19:54:00+00:00,2025-04-02T19:56:00+00:00,12,MH02XX6789,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv
CCTV0311-003,"Express Highway Toll Plaza, Vashi",2025-04-02T20:12:00+00:00,2025-04-02T20:14:00+00:00,12,,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv
CCTV0311-004,"R City Mall, Ghatkopar West",2025-04-02T20:30:00+00:00,2025-04-02T20:32:00+00:00,12,MH02ZZ4567,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv
CCTV0311-005,Bandra-Worli Sea Link Toll,2025-04-02T20:48:00+00:00,2025-04-02T20:50:00+00:00,unknown,,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv
CCTV0311-006,"Hotel Sahara Star, Vile Parle",2025-04-02T21:06:00+00:00,2025-04-02T21:08:00+00:00,unknown,MH02AB1234,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv
CCTV0311-007,"Dharavi Redevelopment Site, Sector 4",2025-04-02T21:24:00+00:00,2025-04-02T21:26:00+00:00,unknown,,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv
CCTV0311-008,Chhatrapati Shivaji Maharaj International Airport,2025-04-02T21:42:00+00:00,2025-04-02T21:44:00+00:00,unknown,MH02EF9012,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv
CCTV0311-009,Mumbai Central Railway Station,2025-04-02T22:00:00+00:00,2025-04-02T22:02:00+00:00,unknown,,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv
CCTV0311-010,Byculla Jail Visiting Area,2025-04-02T22:18:00+00:00,2025-04-02T22:20:00+00:00,unknown,MH02IJ7890,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv
CCTV0311-011,"Axis Bank Branch, Fort Area",2025-04-02T22:36:00+00:00,2025-04-02T22:38:00+00:00,unknown,,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv
CCTV0311-012,"HDFC Bank, Colaba Causeway",2025-04-02T22:54:00+00:00,2025-04-02T22:56:00+00:00,unknown,MH02MN6789,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv
CCTV0311-013,"ICICI Bank, Andheri Lokhandwala",2025-04-02T23:12:00+00:00,2025-04-02T23:14:00+00:00,unknown,,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv
CCTV0311-014,"SBI Main Branch, Ballard Estate",2025-04-02T23:30:00+00:00,2025-04-02T23:32:00+00:00,unknown,MH02QR4567,E-0311|CR-2012|evidence/CR-2012/CR-2012_CCTV_312.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
