clip_id,camera_location,timestamp_start,timestamp_end,persons_observed,vehicle_reg,record_nonce
CCTV0055-000,"B-102, Powai Lake View Apartments",2025-02-06T14:30:00+00:00,2025-02-06T14:32:00+00:00,9,MH02FF4567,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv
CCTV0055-001,"Linking Road, Bandra West",2025-02-06T14:48:00+00:00,2025-02-06T14:50:00+00:00,9,,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv
CCTV0055-002,"Metro Junction Mall, Kalyan",2025-02-06T15:06:00+00:00,2025-02-06T15:08:00+00:00,9,MH02HH2345,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv
CCTV0055-003,"A-7, Saki Naka, Andheri East",2025-02-06T15:24:00+00:00,2025-02-06T15:26:00+00:00,9,,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv
CCTV0055-004,"21, Marine Drive",2025-02-06T15:42:00+00:00,2025-02-06T15:44:00+00:00,9,MH02JJ0123,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv
CCTV0055-005,"Godown No. 3, Taloja MIDC",2025-02-06T16:00:00+00:00,2025-02-06T16:02:00+00:00,unknown,,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv
CCTV0055-006,Charni Road Garden,2025-02-06T16:18:00+00:00,2025-02-06T16:20:00+00:00,unknown,MH02LL8901,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv
CCTV0055-007,"Malad Mindspace, Building 4",2025-02-06T16:36:00+00:00,2025-02-06T16:38:00+00:00,unknown,,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv
CCTV0055-008,"LBS Marg, Kurla West",2025-02-06T16:54:00+00:00,2025-02-06T16:56:00+00:00,unknown,MH02NN6789,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv
CCTV0055-009,"Express Highway Toll Plaza, Vashi",2025-02-06T17:12:00+00:00,2025-02-06T17:14:00+00:00,unknown,,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv
CCTV0055-010,"R City Mall, Ghatkopar West",2025-02-06T17:30:00+00:00,2025-02-06T17:32:00+00:00,unknown,MH02PP4567,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv
CCTV0055-011,Bandra-Worli Sea Link Toll,2025-02-06T17:48:00+00:00,2025-02-06T17:50:00+00:00,unknown,,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv
CCTV0055-012,"Hotel Sahara Star, Vile Parle",2025-02-06T18:06:00+00:00,2025-02-06T18:08:00+00:00,unknown,MH02RR2345,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv
CCTV0055-013,"Dharavi Redevelopment Site, Sector 4",2025-02-06T18:24:00+00:00,2025-02-06T18:26:00+00:00,unknown,,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv
CCTV0055-014,Chhatrapati Shivaji Maharaj International Airport,2025-02-06T18:42:00+00:00,2025-02-06T18:44:00+00:00,unknown,MH02TT0123,E-0055|CR-2005|evidence/CR-2005/CR-2005_CCTV_08.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
