clip_id,camera_location,timestamp_start,timestamp_end,persons_observed,vehicle_reg,record_nonce
CCTV0213-000,"LBS Marg, Kurla West",2025-05-12T13:54:00+00:00,2025-05-12T13:56:00+00:00,13,MH02DD6789,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv
CCTV0213-001,"Express Highway Toll Plaza, Vashi",2025-05-12T14:12:00+00:00,2025-05-12T14:14:00+00:00,13,,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv
CCTV0213-002,"R City Mall, Ghatkopar West",2025-05-12T14:30:00+00:00,2025-05-12T14:32:00+00:00,13,MH02FF4567,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv
CCTV0213-003,Bandra-Worli Sea Link Toll,2025-05-12T14:48:00+00:00,2025-05-12T14:50:00+00:00,13,,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv
CCTV0213-004,"Hotel Sahara Star, Vile Parle",2025-05-12T15:06:00+00:00,2025-05-12T15:08:00+00:00,13,MH02HH2345,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv
CCTV0213-005,"Dharavi Redevelopment Site, Sector 4",2025-05-12T15:24:00+00:00,2025-05-12T15:26:00+00:00,unknown,,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv
CCTV0213-006,Chhatrapati Shivaji Maharaj International Airport,2025-05-12T15:42:00+00:00,2025-05-12T15:44:00+00:00,unknown,MH02JJ0123,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv
CCTV0213-007,Mumbai Central Railway Station,2025-05-12T16:00:00+00:00,2025-05-12T16:02:00+00:00,unknown,,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv
CCTV0213-008,Byculla Jail Visiting Area,2025-05-12T16:18:00+00:00,2025-05-12T16:20:00+00:00,unknown,MH02LL8901,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv
CCTV0213-009,"Axis Bank Branch, Fort Area",2025-05-12T16:36:00+00:00,2025-05-12T16:38:00+00:00,unknown,,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv
CCTV0213-010,"HDFC Bank, Colaba Causeway",2025-05-12T16:54:00+00:00,2025-05-12T16:56:00+00:00,unknown,MH02NN6789,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv
CCTV0213-011,"ICICI Bank, Andheri Lokhandwala",2025-05-12T17:12:00+00:00,2025-05-12T17:14:00+00:00,unknown,,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv
CCTV0213-012,"SBI Main Branch, Ballard Estate",2025-05-12T17:30:00+00:00,2025-05-12T17:32:00+00:00,unknown,MH02PP4567,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv
CCTV0213-013,"Yes Bank, BKC Branch",2025-05-12T17:48:00+00:00,2025-05-12T17:50:00+00:00,unknown,,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv
CCTV0213-014,"Kotak Mahindra, Lower Parel",2025-05-12T18:06:00+00:00,2025-05-12T18:08:00+00:00,unknown,MH02RR2345,E-0213|CR-2018|evidence/CR-2018/CR-2018_CCTV_10.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
