sighting_id,registration,timestamp,location,camera_id,direction,record_nonce
ANPR00029-000,MH02QQ8901,2025-01-22T10:00:00+00:00,"ICICI Bank, Andheri Lokhandwala",CAM-009,OUTBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-001,MH02RR2345,2025-01-22T12:00:00+00:00,"SBI Main Branch, Ballard Estate",CAM-000,INBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-002,MH02SS6789,2025-01-22T14:00:00+00:00,"Yes Bank, BKC Branch",CAM-001,OUTBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-003,MH02TT0123,2025-01-22T16:00:00+00:00,"Kotak Mahindra, Lower Parel",CAM-002,INBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-004,MH02UU4567,2025-01-22T18:00:00+00:00,"Casino Paradise, Majestic Hotel",CAM-003,OUTBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-005,MH02VV8901,2025-01-22T20:00:00+00:00,"Garage Complex, Sewri",CAM-004,INBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-006,MH02WW2345,2025-01-22T22:00:00+00:00,"A-24, Antop Hill Slum Redevelopment",CAM-005,OUTBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-007,MH02XX6789,2025-01-23T00:00:00+00:00,"Film City, Goregaon East",CAM-006,INBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-008,MH02YY0123,2025-01-23T02:00:00+00:00,"Backbay Reclamation, Nariman Point",CAM-007,OUTBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-009,MH02ZZ4567,2025-01-23T04:00:00+00:00,"Cuffe Parade, Tower 4",CAM-008,INBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-010,MH02AAA890,2025-01-23T06:00:00+00:00,"Pali Hill, Bandra West",CAM-009,OUTBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-011,MH02AB1234,2025-01-23T08:00:00+00:00,Versova Jetty,CAM-000,INBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-012,MH02CD5678,2025-01-23T10:00:00+00:00,"Dockyard Road, Yellow Gate",CAM-001,OUTBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-013,MH02EF9012,2025-01-23T12:00:00+00:00,St. Xavier's College Campus,CAM-002,INBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-014,MH02GH3456,2025-01-23T14:00:00+00:00,Bandra Reclamation Promenade,CAM-003,OUTBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-015,MH02IJ7890,2025-01-23T16:00:00+00:00,Mahalaxmi Race Course,CAM-004,INBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-016,MH02KL2345,2025-01-23T18:00:00+00:00,"BMC Ward Office, H West",CAM-005,OUTBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-017,MH02MN6789,2025-01-23T20:00:00+00:00,MRA Marg Police Station,CAM-006,INBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-018,MH02OP0123,2025-01-23T22:00:00+00:00,"Crime Branch Unit 3, Crawford Market",CAM-007,OUTBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv
ANPR00029-019,MH02QR4567,2025-01-24T00:00:00+00:00,"Forensic Science Lab, Kalina",CAM-008,INBOUND,E-0029|CR-2003|evidence/CR-2003/CR-2003_ANPR_06.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
