clip_id,camera_location,timestamp_start,timestamp_end,persons_observed,vehicle_reg,record_nonce
CCTV0268-000,"Dharavi Redevelopment Site, Sector 4",2025-06-17T06:24:00+00:00,2025-06-17T06:26:00+00:00,8,MH02SS6789,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv
CCTV0268-001,Chhatrapati Shivaji Maharaj International Airport,2025-06-17T06:42:00+00:00,2025-06-17T06:44:00+00:00,8,,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv
CCTV0268-002,Mumbai Central Railway Station,2025-06-17T07:00:00+00:00,2025-06-17T07:02:00+00:00,8,MH02UU4567,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv
CCTV0268-003,Byculla Jail Visiting Area,2025-06-17T07:18:00+00:00,2025-06-17T07:20:00+00:00,8,,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv
CCTV0268-004,"Axis Bank Branch, Fort Area",2025-06-17T07:36:00+00:00,2025-06-17T07:38:00+00:00,8,MH02WW2345,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv
CCTV0268-005,"HDFC Bank, Colaba Causeway",2025-06-17T07:54:00+00:00,2025-06-17T07:56:00+00:00,unknown,,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv
CCTV0268-006,"ICICI Bank, Andheri Lokhandwala",2025-06-17T08:12:00+00:00,2025-06-17T08:14:00+00:00,unknown,MH02YY0123,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv
CCTV0268-007,"SBI Main Branch, Ballard Estate",2025-06-17T08:30:00+00:00,2025-06-17T08:32:00+00:00,unknown,,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv
CCTV0268-008,"Yes Bank, BKC Branch",2025-06-17T08:48:00+00:00,2025-06-17T08:50:00+00:00,unknown,MH02AAA890,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv
CCTV0268-009,"Kotak Mahindra, Lower Parel",2025-06-17T09:06:00+00:00,2025-06-17T09:08:00+00:00,unknown,,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv
CCTV0268-010,"Casino Paradise, Majestic Hotel",2025-06-17T09:24:00+00:00,2025-06-17T09:26:00+00:00,unknown,MH02CD5678,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv
CCTV0268-011,"Garage Complex, Sewri",2025-06-17T09:42:00+00:00,2025-06-17T09:44:00+00:00,unknown,,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv
CCTV0268-012,"A-24, Antop Hill Slum Redevelopment",2025-06-17T10:00:00+00:00,2025-06-17T10:02:00+00:00,unknown,MH02GH3456,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv
CCTV0268-013,"Film City, Goregaon East",2025-06-17T10:18:00+00:00,2025-06-17T10:20:00+00:00,unknown,,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv
CCTV0268-014,"Backbay Reclamation, Nariman Point",2025-06-17T10:36:00+00:00,2025-06-17T10:38:00+00:00,unknown,MH02KL2345,E-0268|CR-2023|evidence/CR-2023/CR-2023_CCTV_05.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
