sighting_id,registration,timestamp,location,camera_id,direction,record_nonce
ANPR00231-000,MH02SS6789,2025-06-05T06:00:00+00:00,"Yes Bank, BKC Branch",CAM-001,OUTBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-001,MH02TT0123,2025-06-05T08:00:00+00:00,"Kotak Mahindra, Lower Parel",CAM-002,INBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-002,MH02UU4567,2025-06-05T10:00:00+00:00,"Casino Paradise, Majestic Hotel",CAM-003,OUTBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-003,MH02VV8901,2025-06-05T12:00:00+00:00,"Garage Complex, Sewri",CAM-004,INBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-004,MH02WW2345,2025-06-05T14:00:00+00:00,"A-24, Antop Hill Slum Redevelopment",CAM-005,OUTBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-005,MH02XX6789,2025-06-05T16:00:00+00:00,"Film City, Goregaon East",CAM-006,INBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-006,MH02YY0123,2025-06-05T18:00:00+00:00,"Backbay Reclamation, Nariman Point",CAM-007,OUTBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-007,MH02ZZ4567,2025-06-05T20:00:00+00:00,"Cuffe Parade, Tower 4",CAM-008,INBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-008,MH02AAA890,2025-06-05T22:00:00+00:00,"Pali Hill, Bandra West",CAM-009,OUTBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-009,MH02AB1234,2025-06-06T00:00:00+00:00,Versova Jetty,CAM-000,INBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-010,MH02CD5678,2025-06-06T02:00:00+00:00,"Dockyard Road, Yellow Gate",CAM-001,OUTBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-011,MH02EF9012,2025-06-06T04:00:00+00:00,St. Xavier's College Campus,CAM-002,INBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-012,MH02GH3456,2025-06-06T06:00:00+00:00,Bandra Reclamation Promenade,CAM-003,OUTBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-013,MH02IJ7890,2025-06-06T08:00:00+00:00,Mahalaxmi Race Course,CAM-004,INBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-014,MH02KL2345,2025-06-06T10:00:00+00:00,"BMC Ward Office, H West",CAM-005,OUTBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-015,MH02MN6789,2025-06-06T12:00:00+00:00,MRA Marg Police Station,CAM-006,INBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-016,MH02OP0123,2025-06-06T14:00:00+00:00,"Crime Branch Unit 3, Crawford Market",CAM-007,OUTBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-017,MH02QR4567,2025-06-06T16:00:00+00:00,"Forensic Science Lab, Kalina",CAM-008,INBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-018,MH02ST8901,2025-06-06T18:00:00+00:00,"Customs Warehouse, JNPT",CAM-009,OUTBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv
ANPR00231-019,MH02UV2345,2025-06-06T20:00:00+00:00,"12, Sector 17, Navi Mumbai",CAM-000,INBOUND,E-0231|CR-2020|evidence/CR-2020/CR-2020_ANPR_04.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
