clip_id,camera_location,timestamp_start,timestamp_end,persons_observed,vehicle_reg,record_nonce
CCTV0290-000,"BMC Ward Office, H West",2025-06-29T13:00:00+00:00,2025-06-29T13:02:00+00:00,7,MH02AA4567,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv
CCTV0290-001,MRA Marg Police Station,2025-06-29T13:18:00+00:00,2025-06-29T13:20:00+00:00,7,,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv
CCTV0290-002,"Crime Branch Unit 3, Crawford Market",2025-06-29T13:36:00+00:00,2025-06-29T13:38:00+00:00,7,MH02CC2345,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv
CCTV0290-003,"Forensic Science Lab, Kalina",2025-06-29T13:54:00+00:00,2025-06-29T13:56:00+00:00,7,,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv
CCTV0290-004,"Customs Warehouse, JNPT",2025-06-29T14:12:00+00:00,2025-06-29T14:14:00+00:00,7,MH02EE0123,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv
CCTV0290-005,"12, Sector 17, Navi Mumbai",2025-06-29T14:30:00+00:00,2025-06-29T14:32:00+00:00,unknown,,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv
CCTV0290-006,"B-44, Andheri West, Mumbai",2025-06-29T14:48:00+00:00,2025-06-29T14:50:00+00:00,unknown,MH02GG8901,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv
CCTV0290-007,"Flat 301, Bandra Kurla Complex",2025-06-29T15:06:00+00:00,2025-06-29T15:08:00+00:00,unknown,,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv
CCTV0290-008,"Warehouse No. 7, Wadala Truck Terminal",2025-06-29T15:24:00+00:00,2025-06-29T15:26:00+00:00,unknown,MH02II6789,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv
CCTV0290-009,"Royal Palms, Goregaon East",2025-06-29T15:42:00+00:00,2025-06-29T15:44:00+00:00,unknown,,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv
CCTV0290-010,"C-15, Dadar West",2025-06-29T16:00:00+00:00,2025-06-29T16:02:00+00:00,unknown,MH02KK4567,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv
CCTV0290-011,"Shop No. 22, Crawford Market",2025-06-29T16:18:00+00:00,2025-06-29T16:20:00+00:00,unknown,,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv
CCTV0290-012,"Hotel Sea View, Juhu Tara Road",2025-06-29T16:36:00+00:00,2025-06-29T16:38:00+00:00,unknown,MH02MM2345,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv
CCTV0290-013,"Parking Lot B, Chhatrapati Shivaji Terminus",2025-06-29T16:54:00+00:00,2025-06-29T16:56:00+00:00,unknown,,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv
CCTV0290-014,"A/5, MIDC Andheri",2025-06-29T17:12:00+00:00,2025-06-29T17:14:00+00:00,unknown,MH02OO0123,E-0290|CR-2025|evidence/CR-2025/CR-2025_CCTV_03.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
