clip_id,camera_location,timestamp_start,timestamp_end,persons_observed,vehicle_reg,record_nonce
CCTV0022-000,"Axis Bank Branch, Fort Area",2025-01-19T04:36:00+00:00,2025-01-19T04:38:00+00:00,10,MH02MM2345,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv
CCTV0022-001,"HDFC Bank, Colaba Causeway",2025-01-19T04:54:00+00:00,2025-01-19T04:56:00+00:00,10,,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv
CCTV0022-002,"ICICI Bank, Andheri Lokhandwala",2025-01-19T05:12:00+00:00,2025-01-19T05:14:00+00:00,10,MH02OO0123,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv
CCTV0022-003,"SBI Main Branch, Ballard Estate",2025-01-19T05:30:00+00:00,2025-01-19T05:32:00+00:00,10,,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv
CCTV0022-004,"Yes Bank, BKC Branch",2025-01-19T05:48:00+00:00,2025-01-19T05:50:00+00:00,10,MH02QQ8901,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv
CCTV0022-005,"Kotak Mahindra, Lower Parel",2025-01-19T06:06:00+00:00,2025-01-19T06:08:00+00:00,unknown,,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv
CCTV0022-006,"Casino Paradise, Majestic Hotel",2025-01-19T06:24:00+00:00,2025-01-19T06:26:00+00:00,unknown,MH02SS6789,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv
CCTV0022-007,"Garage Complex, Sewri",2025-01-19T06:42:00+00:00,2025-01-19T06:44:00+00:00,unknown,,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv
CCTV0022-008,"A-24, Antop Hill Slum Redevelopment",2025-01-19T07:00:00+00:00,2025-01-19T07:02:00+00:00,unknown,MH02UU4567,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv
CCTV0022-009,"Film City, Goregaon East",2025-01-19T07:18:00+00:00,2025-01-19T07:20:00+00:00,unknown,,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv
CCTV0022-010,"Backbay Reclamation, Nariman Point",2025-01-19T07:36:00+00:00,2025-01-19T07:38:00+00:00,unknown,MH02WW2345,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv
CCTV0022-011,"Cuffe Parade, Tower 4",2025-01-19T07:54:00+00:00,2025-01-19T07:56:00+00:00,unknown,,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv
CCTV0022-012,"Pali Hill, Bandra West",2025-01-19T08:12:00+00:00,2025-01-19T08:14:00+00:00,unknown,MH02YY0123,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv
CCTV0022-013,Versova Jetty,2025-01-19T08:30:00+00:00,2025-01-19T08:32:00+00:00,unknown,,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv
CCTV0022-014,"Dockyard Road, Yellow Gate",2025-01-19T08:48:00+00:00,2025-01-19T08:50:00+00:00,unknown,MH02AAA890,E-0022|CR-2002|evidence/CR-2002/CR-2002_CCTV_11.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
