clip_id,camera_location,timestamp_start,timestamp_end,persons_observed,vehicle_reg,record_nonce
CCTV0088-000,Bandra Reclamation Promenade,2025-03-02T00:24:00+00:00,2025-03-02T00:26:00+00:00,11,MH02WX6789,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv
CCTV0088-001,Mahalaxmi Race Course,2025-03-02T00:42:00+00:00,2025-03-02T00:44:00+00:00,11,,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv
CCTV0088-002,"BMC Ward Office, H West",2025-03-02T01:00:00+00:00,2025-03-02T01:02:00+00:00,11,MH02AA4567,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv
CCTV0088-003,MRA Marg Police Station,2025-03-02T01:18:00+00:00,2025-03-02T01:20:00+00:00,11,,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv
CCTV0088-004,"Crime Branch Unit 3, Crawford Market",2025-03-02T01:36:00+00:00,2025-03-02T01:38:00+00:00,11,MH02CC2345,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv
CCTV0088-005,"Forensic Science Lab, Kalina",2025-03-02T01:54:00+00:00,2025-03-02T01:56:00+00:00,unknown,,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv
CCTV0088-006,"Customs Warehouse, JNPT",2025-03-02T02:12:00+00:00,2025-03-02T02:14:00+00:00,unknown,MH02EE0123,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv
CCTV0088-007,"12, Sector 17, Navi Mumbai",2025-03-02T02:30:00+00:00,2025-03-02T02:32:00+00:00,unknown,,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv
CCTV0088-008,"B-44, Andheri West, Mumbai",2025-03-02T02:48:00+00:00,2025-03-02T02:50:00+00:00,unknown,MH02GG8901,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv
CCTV0088-009,"Flat 301, Bandra Kurla Complex",2025-03-02T03:06:00+00:00,2025-03-02T03:08:00+00:00,unknown,,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv
CCTV0088-010,"Warehouse No. 7, Wadala Truck Terminal",2025-03-02T03:24:00+00:00,2025-03-02T03:26:00+00:00,unknown,MH02II6789,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv
CCTV0088-011,"Royal Palms, Goregaon East",2025-03-02T03:42:00+00:00,2025-03-02T03:44:00+00:00,unknown,,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv
CCTV0088-012,"C-15, Dadar West",2025-03-02T04:00:00+00:00,2025-03-02T04:02:00+00:00,unknown,MH02KK4567,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv
CCTV0088-013,"Shop No. 22, Crawford Market",2025-03-02T04:18:00+00:00,2025-03-02T04:20:00+00:00,unknown,,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv
CCTV0088-014,"Hotel Sea View, Juhu Tara Road",2025-03-02T04:36:00+00:00,2025-03-02T04:38:00+00:00,unknown,MH02MM2345,E-0088|CR-2008|evidence/CR-2008/CR-2008_CCTV_05.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
