sighting_id,registration,timestamp,location,camera_id,direction,record_nonce
ANPR00084-000,MH02IJ7890,2025-03-03T00:00:00+00:00,"Garage Complex, Sewri",CAM-004,INBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-001,MH02KL2345,2025-03-03T02:00:00+00:00,"A-24, Antop Hill Slum Redevelopment",CAM-005,OUTBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-002,MH02MN6789,2025-03-03T04:00:00+00:00,"Film City, Goregaon East",CAM-006,INBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-003,MH02OP0123,2025-03-03T06:00:00+00:00,"Backbay Reclamation, Nariman Point",CAM-007,OUTBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-004,MH02QR4567,2025-03-03T08:00:00+00:00,"Cuffe Parade, Tower 4",CAM-008,INBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-005,MH02ST8901,2025-03-03T10:00:00+00:00,"Pali Hill, Bandra West",CAM-009,OUTBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-006,MH02UV2345,2025-03-03T12:00:00+00:00,Versova Jetty,CAM-000,INBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-007,MH02WX6789,2025-03-03T14:00:00+00:00,"Dockyard Road, Yellow Gate",CAM-001,OUTBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-008,MH02YZ0123,2025-03-03T16:00:00+00:00,St. Xavier's College Campus,CAM-002,INBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-009,MH02AA4567,2025-03-03T18:00:00+00:00,Bandra Reclamation Promenade,CAM-003,OUTBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-010,MH02BB8901,2025-03-03T20:00:00+00:00,Mahalaxmi Race Course,CAM-004,INBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-011,MH02CC2345,2025-03-03T22:00:00+00:00,"BMC Ward Office, H West",CAM-005,OUTBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-012,MH02DD6789,2025-03-04T00:00:00+00:00,MRA Marg Police Station,CAM-006,INBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-013,MH02EE0123,2025-03-04T02:00:00+00:00,"Crime Branch Unit 3, Crawford Market",CAM-007,OUTBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-014,MH02FF4567,2025-03-04T04:00:00+00:00,"Forensic Science Lab, Kalina",CAM-008,INBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-015,MH02GG8901,2025-03-04T06:00:00+00:00,"Customs Warehouse, JNPT",CAM-009,OUTBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-016,MH02HH2345,2025-03-04T08:00:00+00:00,"12, Sector 17, Navi Mumbai",CAM-000,INBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-017,MH02II6789,2025-03-04T10:00:00+00:00,"B-44, Andheri West, Mumbai",CAM-001,OUTBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-018,MH02JJ0123,2025-03-04T12:00:00+00:00,"Flat 301, Bandra Kurla Complex",CAM-002,INBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv
ANPR00084-019,MH02KK4567,2025-03-04T14:00:00+00:00,"Warehouse No. 7, Wadala Truck Terminal",CAM-003,OUTBOUND,E-0084|CR-2008|evidence/CR-2008/CR-2008_ANPR_01.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
