sighting_id,registration,timestamp,location,camera_id,direction,record_nonce
ANPR00220-000,MH02HH2345,2025-05-29T08:00:00+00:00,"R City Mall, Ghatkopar West",CAM-000,INBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-001,MH02II6789,2025-05-29T10:00:00+00:00,Bandra-Worli Sea Link Toll,CAM-001,OUTBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-002,MH02JJ0123,2025-05-29T12:00:00+00:00,"Hotel Sahara Star, Vile Parle",CAM-002,INBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-003,MH02KK4567,2025-05-29T14:00:00+00:00,"Dharavi Redevelopment Site, Sector 4",CAM-003,OUTBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-004,MH02LL8901,2025-05-29T16:00:00+00:00,Chhatrapati Shivaji Maharaj International Airport,CAM-004,INBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-005,MH02MM2345,2025-05-29T18:00:00+00:00,Mumbai Central Railway Station,CAM-005,OUTBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-006,MH02NN6789,2025-05-29T20:00:00+00:00,Byculla Jail Visiting Area,CAM-006,INBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-007,MH02OO0123,2025-05-29T22:00:00+00:00,"Axis Bank Branch, Fort Area",CAM-007,OUTBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-008,MH02PP4567,2025-05-30T00:00:00+00:00,"HDFC Bank, Colaba Causeway",CAM-008,INBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-009,MH02QQ8901,2025-05-30T02:00:00+00:00,"ICICI Bank, Andheri Lokhandwala",CAM-009,OUTBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-010,MH02RR2345,2025-05-30T04:00:00+00:00,"SBI Main Branch, Ballard Estate",CAM-000,INBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-011,MH02SS6789,2025-05-30T06:00:00+00:00,"Yes Bank, BKC Branch",CAM-001,OUTBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-012,MH02TT0123,2025-05-30T08:00:00+00:00,"Kotak Mahindra, Lower Parel",CAM-002,INBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-013,MH02UU4567,2025-05-30T10:00:00+00:00,"Casino Paradise, Majestic Hotel",CAM-003,OUTBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-014,MH02VV8901,2025-05-30T12:00:00+00:00,"Garage Complex, Sewri",CAM-004,INBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-015,MH02WW2345,2025-05-30T14:00:00+00:00,"A-24, Antop Hill Slum Redevelopment",CAM-005,OUTBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-016,MH02XX6789,2025-05-30T16:00:00+00:00,"Film City, Goregaon East",CAM-006,INBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-017,MH02YY0123,2025-05-30T18:00:00+00:00,"Backbay Reclamation, Nariman Point",CAM-007,OUTBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-018,MH02ZZ4567,2025-05-30T20:00:00+00:00,"Cuffe Parade, Tower 4",CAM-008,INBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv
ANPR00220-019,MH02AAA890,2025-05-30T22:00:00+00:00,"Pali Hill, Bandra West",CAM-009,OUTBOUND,E-0220|CR-2019|evidence/CR-2019/CR-2019_ANPR_05.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
