clip_id,camera_location,timestamp_start,timestamp_end,persons_observed,vehicle_reg,record_nonce
CCTV0246-000,"B-44, Andheri West, Mumbai",2025-06-04T23:48:00+00:00,2025-06-04T23:50:00+00:00,9,MH02ST8901,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv
CCTV0246-001,"Flat 301, Bandra Kurla Complex",2025-06-05T00:06:00+00:00,2025-06-05T00:08:00+00:00,9,,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv
CCTV0246-002,"Warehouse No. 7, Wadala Truck Terminal",2025-06-05T00:24:00+00:00,2025-06-05T00:26:00+00:00,9,MH02WX6789,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv
CCTV0246-003,"Royal Palms, Goregaon East",2025-06-05T00:42:00+00:00,2025-06-05T00:44:00+00:00,9,,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv
CCTV0246-004,"C-15, Dadar West",2025-06-05T01:00:00+00:00,2025-06-05T01:02:00+00:00,9,MH02AA4567,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv
CCTV0246-005,"Shop No. 22, Crawford Market",2025-06-05T01:18:00+00:00,2025-06-05T01:20:00+00:00,unknown,,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv
CCTV0246-006,"Hotel Sea View, Juhu Tara Road",2025-06-05T01:36:00+00:00,2025-06-05T01:38:00+00:00,unknown,MH02CC2345,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv
CCTV0246-007,"Parking Lot B, Chhatrapati Shivaji Terminus",2025-06-05T01:54:00+00:00,2025-06-05T01:56:00+00:00,unknown,,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv
CCTV0246-008,"A/5, MIDC Andheri",2025-06-05T02:12:00+00:00,2025-06-05T02:14:00+00:00,unknown,MH02EE0123,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv
CCTV0246-009,"B-102, Powai Lake View Apartments",2025-06-05T02:30:00+00:00,2025-06-05T02:32:00+00:00,unknown,,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv
CCTV0246-010,"Linking Road, Bandra West",2025-06-05T02:48:00+00:00,2025-06-05T02:50:00+00:00,unknown,MH02GG8901,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv
CCTV0246-011,"Metro Junction Mall, Kalyan",2025-06-05T03:06:00+00:00,2025-06-05T03:08:00+00:00,unknown,,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv
CCTV0246-012,"A-7, Saki Naka, Andheri East",2025-06-05T03:24:00+00:00,2025-06-05T03:26:00+00:00,unknown,MH02II6789,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv
CCTV0246-013,"21, Marine Drive",2025-06-05T03:42:00+00:00,2025-06-05T03:44:00+00:00,unknown,,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv
CCTV0246-014,"Godown No. 3, Taloja MIDC",2025-06-05T04:00:00+00:00,2025-06-05T04:02:00+00:00,unknown,MH02KK4567,E-0246|CR-2021|evidence/CR-2021/CR-2021_CCTV_07.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
