sighting_id,registration,timestamp,location,camera_id,direction,record_nonce
ANPR00242-000,MH02EF9012,2025-06-17T04:00:00+00:00,St. Xavier's College Campus,CAM-002,INBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-001,MH02GH3456,2025-06-17T06:00:00+00:00,Bandra Reclamation Promenade,CAM-003,OUTBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-002,MH02IJ7890,2025-06-17T08:00:00+00:00,Mahalaxmi Race Course,CAM-004,INBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-003,MH02KL2345,2025-06-17T10:00:00+00:00,"BMC Ward Office, H West",CAM-005,OUTBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-004,MH02MN6789,2025-06-17T12:00:00+00:00,MRA Marg Police Station,CAM-006,INBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-005,MH02OP0123,2025-06-17T14:00:00+00:00,"Crime Branch Unit 3, Crawford Market",CAM-007,OUTBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-006,MH02QR4567,2025-06-17T16:00:00+00:00,"Forensic Science Lab, Kalina",CAM-008,INBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-007,MH02ST8901,2025-06-17T18:00:00+00:00,"Customs Warehouse, JNPT",CAM-009,OUTBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-008,MH02UV2345,2025-06-17T20:00:00+00:00,"12, Sector 17, Navi Mumbai",CAM-000,INBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-009,MH02WX6789,2025-06-17T22:00:00+00:00,"B-44, Andheri West, Mumbai",CAM-001,OUTBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-010,MH02YZ0123,2025-06-18T00:00:00+00:00,"Flat 301, Bandra Kurla Complex",CAM-002,INBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-011,MH02AA4567,2025-06-18T02:00:00+00:00,"Warehouse No. 7, Wadala Truck Terminal",CAM-003,OUTBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-012,MH02BB8901,2025-06-18T04:00:00+00:00,"Royal Palms, Goregaon East",CAM-004,INBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-013,MH02CC2345,2025-06-18T06:00:00+00:00,"C-15, Dadar West",CAM-005,OUTBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-014,MH02DD6789,2025-06-18T08:00:00+00:00,"Shop No. 22, Crawford Market",CAM-006,INBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-015,MH02EE0123,2025-06-18T10:00:00+00:00,"Hotel Sea View, Juhu Tara Road",CAM-007,OUTBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-016,MH02FF4567,2025-06-18T12:00:00+00:00,"Parking Lot B, Chhatrapati Shivaji Terminus",CAM-008,INBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-017,MH02GG8901,2025-06-18T14:00:00+00:00,"A/5, MIDC Andheri",CAM-009,OUTBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-018,MH02HH2345,2025-06-18T16:00:00+00:00,"B-102, Powai Lake View Apartments",CAM-000,INBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv
ANPR00242-019,MH02II6789,2025-06-18T18:00:00+00:00,"Linking Road, Bandra West",CAM-001,OUTBOUND,E-0242|CR-2021|evidence/CR-2021/CR-2021_ANPR_03.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
