clip_id,camera_location,timestamp_start,timestamp_end,persons_observed,vehicle_reg,record_nonce
CCTV0257-000,"Metro Junction Mall, Kalyan",2025-06-11T03:06:00+00:00,2025-06-11T03:08:00+00:00,10,MH02HH2345,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv
CCTV0257-001,"A-7, Saki Naka, Andheri East",2025-06-11T03:24:00+00:00,2025-06-11T03:26:00+00:00,10,,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv
CCTV0257-002,"21, Marine Drive",2025-06-11T03:42:00+00:00,2025-06-11T03:44:00+00:00,10,MH02JJ0123,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv
CCTV0257-003,"Godown No. 3, Taloja MIDC",2025-06-11T04:00:00+00:00,2025-06-11T04:02:00+00:00,10,,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv
CCTV0257-004,Charni Road Garden,2025-06-11T04:18:00+00:00,2025-06-11T04:20:00+00:00,10,MH02LL8901,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv
CCTV0257-005,"Malad Mindspace, Building 4",2025-06-11T04:36:00+00:00,2025-06-11T04:38:00+00:00,unknown,,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv
CCTV0257-006,"LBS Marg, Kurla West",2025-06-11T04:54:00+00:00,2025-06-11T04:56:00+00:00,unknown,MH02NN6789,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv
CCTV0257-007,"Express Highway Toll Plaza, Vashi",2025-06-11T05:12:00+00:00,2025-06-11T05:14:00+00:00,unknown,,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv
CCTV0257-008,"R City Mall, Ghatkopar West",2025-06-11T05:30:00+00:00,2025-06-11T05:32:00+00:00,unknown,MH02PP4567,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv
CCTV0257-009,Bandra-Worli Sea Link Toll,2025-06-11T05:48:00+00:00,2025-06-11T05:50:00+00:00,unknown,,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv
CCTV0257-010,"Hotel Sahara Star, Vile Parle",2025-06-11T06:06:00+00:00,2025-06-11T06:08:00+00:00,unknown,MH02RR2345,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv
CCTV0257-011,"Dharavi Redevelopment Site, Sector 4",2025-06-11T06:24:00+00:00,2025-06-11T06:26:00+00:00,unknown,,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv
CCTV0257-012,Chhatrapati Shivaji Maharaj International Airport,2025-06-11T06:42:00+00:00,2025-06-11T06:44:00+00:00,unknown,MH02TT0123,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv
CCTV0257-013,Mumbai Central Railway Station,2025-06-11T07:00:00+00:00,2025-06-11T07:02:00+00:00,unknown,,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv
CCTV0257-014,Byculla Jail Visiting Area,2025-06-11T07:18:00+00:00,2025-06-11T07:20:00+00:00,unknown,MH02VV8901,E-0257|CR-2022|evidence/CR-2022/CR-2022_CCTV_06.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
