clip_id,camera_location,timestamp_start,timestamp_end,persons_observed,vehicle_reg,record_nonce
CCTV0279-000,"Garage Complex, Sewri",2025-06-23T09:42:00+00:00,2025-06-23T09:44:00+00:00,12,MH02EF9012,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv
CCTV0279-001,"A-24, Antop Hill Slum Redevelopment",2025-06-23T10:00:00+00:00,2025-06-23T10:02:00+00:00,12,,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv
CCTV0279-002,"Film City, Goregaon East",2025-06-23T10:18:00+00:00,2025-06-23T10:20:00+00:00,12,MH02IJ7890,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv
CCTV0279-003,"Backbay Reclamation, Nariman Point",2025-06-23T10:36:00+00:00,2025-06-23T10:38:00+00:00,12,,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv
CCTV0279-004,"Cuffe Parade, Tower 4",2025-06-23T10:54:00+00:00,2025-06-23T10:56:00+00:00,12,MH02MN6789,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv
CCTV0279-005,"Pali Hill, Bandra West",2025-06-23T11:12:00+00:00,2025-06-23T11:14:00+00:00,unknown,,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv
CCTV0279-006,Versova Jetty,2025-06-23T11:30:00+00:00,2025-06-23T11:32:00+00:00,unknown,MH02QR4567,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv
CCTV0279-007,"Dockyard Road, Yellow Gate",2025-06-23T11:48:00+00:00,2025-06-23T11:50:00+00:00,unknown,,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv
CCTV0279-008,St. Xavier's College Campus,2025-06-23T12:06:00+00:00,2025-06-23T12:08:00+00:00,unknown,MH02UV2345,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv
CCTV0279-009,Bandra Reclamation Promenade,2025-06-23T12:24:00+00:00,2025-06-23T12:26:00+00:00,unknown,,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv
CCTV0279-010,Mahalaxmi Race Course,2025-06-23T12:42:00+00:00,2025-06-23T12:44:00+00:00,unknown,MH02YZ0123,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv
CCTV0279-011,"BMC Ward Office, H West",2025-06-23T13:00:00+00:00,2025-06-23T13:02:00+00:00,unknown,,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv
CCTV0279-012,MRA Marg Police Station,2025-06-23T13:18:00+00:00,2025-06-23T13:20:00+00:00,unknown,MH02BB8901,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv
CCTV0279-013,"Crime Branch Unit 3, Crawford Market",2025-06-23T13:36:00+00:00,2025-06-23T13:38:00+00:00,unknown,,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv
CCTV0279-014,"Forensic Science Lab, Kalina",2025-06-23T13:54:00+00:00,2025-06-23T13:56:00+00:00,unknown,MH02DD6789,E-0279|CR-2024|evidence/CR-2024/CR-2024_CCTV_04.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
