clip_id,camera_location,timestamp_start,timestamp_end,persons_observed,vehicle_reg,record_nonce
CCTV0202-000,"Hotel Sea View, Juhu Tara Road",2025-05-06T10:36:00+00:00,2025-05-06T10:38:00+00:00,8,MH02KL2345,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv
CCTV0202-001,"Parking Lot B, Chhatrapati Shivaji Terminus",2025-05-06T10:54:00+00:00,2025-05-06T10:56:00+00:00,8,,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv
CCTV0202-002,"A/5, MIDC Andheri",2025-05-06T11:12:00+00:00,2025-05-06T11:14:00+00:00,8,MH02OP0123,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv
CCTV0202-003,"B-102, Powai Lake View Apartments",2025-05-06T11:30:00+00:00,2025-05-06T11:32:00+00:00,8,,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv
CCTV0202-004,"Linking Road, Bandra West",2025-05-06T11:48:00+00:00,2025-05-06T11:50:00+00:00,8,MH02ST8901,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv
CCTV0202-005,"Metro Junction Mall, Kalyan",2025-05-06T12:06:00+00:00,2025-05-06T12:08:00+00:00,unknown,,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv
CCTV0202-006,"A-7, Saki Naka, Andheri East",2025-05-06T12:24:00+00:00,2025-05-06T12:26:00+00:00,unknown,MH02WX6789,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv
CCTV0202-007,"21, Marine Drive",2025-05-06T12:42:00+00:00,2025-05-06T12:44:00+00:00,unknown,,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv
CCTV0202-008,"Godown No. 3, Taloja MIDC",2025-05-06T13:00:00+00:00,2025-05-06T13:02:00+00:00,unknown,MH02AA4567,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv
CCTV0202-009,Charni Road Garden,2025-05-06T13:18:00+00:00,2025-05-06T13:20:00+00:00,unknown,,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv
CCTV0202-010,"Malad Mindspace, Building 4",2025-05-06T13:36:00+00:00,2025-05-06T13:38:00+00:00,unknown,MH02CC2345,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv
CCTV0202-011,"LBS Marg, Kurla West",2025-05-06T13:54:00+00:00,2025-05-06T13:56:00+00:00,unknown,,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv
CCTV0202-012,"Express Highway Toll Plaza, Vashi",2025-05-06T14:12:00+00:00,2025-05-06T14:14:00+00:00,unknown,MH02EE0123,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv
CCTV0202-013,"R City Mall, Ghatkopar West",2025-05-06T14:30:00+00:00,2025-05-06T14:32:00+00:00,unknown,,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv
CCTV0202-014,Bandra-Worli Sea Link Toll,2025-05-06T14:48:00+00:00,2025-05-06T14:50:00+00:00,unknown,MH02GG8901,E-0202|CR-2017|evidence/CR-2017/CR-2017_CCTV_11.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
