sighting_id,registration,timestamp,location,camera_id,direction,record_nonce
ANPR00198-000,MH02ZZ4567,2025-05-15T12:00:00+00:00,"Forensic Science Lab, Kalina",CAM-008,INBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-001,MH02AAA890,2025-05-15T14:00:00+00:00,"Customs Warehouse, JNPT",CAM-009,OUTBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-002,MH02AB1234,2025-05-15T16:00:00+00:00,"12, Sector 17, Navi Mumbai",CAM-000,INBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-003,MH02CD5678,2025-05-15T18:00:00+00:00,"B-44, Andheri West, Mumbai",CAM-001,OUTBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-004,MH02EF9012,2025-05-15T20:00:00+00:00,"Flat 301, Bandra Kurla Complex",CAM-002,INBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-005,MH02GH3456,2025-05-15T22:00:00+00:00,"Warehouse No. 7, Wadala Truck Terminal",CAM-003,OUTBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-006,MH02IJ7890,2025-05-16T00:00:00+00:00,"Royal Palms, Goregaon East",CAM-004,INBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-007,MH02KL2345,2025-05-16T02:00:00+00:00,"C-15, Dadar West",CAM-005,OUTBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-008,MH02MN6789,2025-05-16T04:00:00+00:00,"Shop No. 22, Crawford Market",CAM-006,INBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-009,MH02OP0123,2025-05-16T06:00:00+00:00,"Hotel Sea View, Juhu Tara Road",CAM-007,OUTBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-010,MH02QR4567,2025-05-16T08:00:00+00:00,"Parking Lot B, Chhatrapati Shivaji Terminus",CAM-008,INBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-011,MH02ST8901,2025-05-16T10:00:00+00:00,"A/5, MIDC Andheri",CAM-009,OUTBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-012,MH02UV2345,2025-05-16T12:00:00+00:00,"B-102, Powai Lake View Apartments",CAM-000,INBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-013,MH02WX6789,2025-05-16T14:00:00+00:00,"Linking Road, Bandra West",CAM-001,OUTBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-014,MH02YZ0123,2025-05-16T16:00:00+00:00,"Metro Junction Mall, Kalyan",CAM-002,INBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-015,MH02AA4567,2025-05-16T18:00:00+00:00,"A-7, Saki Naka, Andheri East",CAM-003,OUTBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-016,MH02BB8901,2025-05-16T20:00:00+00:00,"21, Marine Drive",CAM-004,INBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-017,MH02CC2345,2025-05-16T22:00:00+00:00,"Godown No. 3, Taloja MIDC",CAM-005,OUTBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-018,MH02DD6789,2025-05-17T00:00:00+00:00,Charni Road Garden,CAM-006,INBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv
ANPR00198-019,MH02EE0123,2025-05-17T02:00:00+00:00,"Malad Mindspace, Building 4",CAM-007,OUTBOUND,E-0198|CR-2017|evidence/CR-2017/CR-2017_ANPR_07.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
