sighting_id,registration,timestamp,location,camera_id,direction,record_nonce
ANPR00154-000,MH02VV8901,2025-04-12T20:00:00+00:00,"Royal Palms, Goregaon East",CAM-004,INBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-001,MH02WW2345,2025-04-12T22:00:00+00:00,"C-15, Dadar West",CAM-005,OUTBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-002,MH02XX6789,2025-04-13T00:00:00+00:00,"Shop No. 22, Crawford Market",CAM-006,INBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-003,MH02YY0123,2025-04-13T02:00:00+00:00,"Hotel Sea View, Juhu Tara Road",CAM-007,OUTBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-004,MH02ZZ4567,2025-04-13T04:00:00+00:00,"Parking Lot B, Chhatrapati Shivaji Terminus",CAM-008,INBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-005,MH02AAA890,2025-04-13T06:00:00+00:00,"A/5, MIDC Andheri",CAM-009,OUTBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-006,MH02AB1234,2025-04-13T08:00:00+00:00,"B-102, Powai Lake View Apartments",CAM-000,INBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-007,MH02CD5678,2025-04-13T10:00:00+00:00,"Linking Road, Bandra West",CAM-001,OUTBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-008,MH02EF9012,2025-04-13T12:00:00+00:00,"Metro Junction Mall, Kalyan",CAM-002,INBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-009,MH02GH3456,2025-04-13T14:00:00+00:00,"A-7, Saki Naka, Andheri East",CAM-003,OUTBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-010,MH02IJ7890,2025-04-13T16:00:00+00:00,"21, Marine Drive",CAM-004,INBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-011,MH02KL2345,2025-04-13T18:00:00+00:00,"Godown No. 3, Taloja MIDC",CAM-005,OUTBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-012,MH02MN6789,2025-04-13T20:00:00+00:00,Charni Road Garden,CAM-006,INBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-013,MH02OP0123,2025-04-13T22:00:00+00:00,"Malad Mindspace, Building 4",CAM-007,OUTBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-014,MH02QR4567,2025-04-14T00:00:00+00:00,"LBS Marg, Kurla West",CAM-008,INBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-015,MH02ST8901,2025-04-14T02:00:00+00:00,"Express Highway Toll Plaza, Vashi",CAM-009,OUTBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-016,MH02UV2345,2025-04-14T04:00:00+00:00,"R City Mall, Ghatkopar West",CAM-000,INBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-017,MH02WX6789,2025-04-14T06:00:00+00:00,Bandra-Worli Sea Link Toll,CAM-001,OUTBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-018,MH02YZ0123,2025-04-14T08:00:00+00:00,"Hotel Sahara Star, Vile Parle",CAM-002,INBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv
ANPR00154-019,MH02AA4567,2025-04-14T10:00:00+00:00,"Dharavi Redevelopment Site, Sector 4",CAM-003,OUTBOUND,E-0154|CR-2013|evidence/CR-2013/CR-2013_ANPR_11.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
